svg_x,svg_y,t,S,stroke,dash,sw,style_key,curve_label
109.188,349.128,-20.233056036618045,1.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
109.188,424.048,-20.233056036618045,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
109.188,473.995,-20.233056036618045,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
109.188,554.429,-20.233056036618045,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
109.188,629.348,-20.233056036618045,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
109.188,679.295,-20.233056036618045,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
125.3,345.878,-17.12279570979747,1.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
127.95,565.403,-16.611239734991454,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
131.602,567.425,-15.906257689711616,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
